route_avg_temp,route_avg_wind_speed,route_avg_precip,route_avg_humidity,route_avg_visibility,route_avg_pressure,origin_avg_temp,origin_avg_wind_speed,origin_avg_precip,origin_avg_humidity,origin_avg_visibility,origin_avg_pressure,dest_avg_temp,dest_avg_wind_speed,dest_avg_precip,dest_avg_humidity,dest_avg_visibility,dest_avg_pressure,truck_age,load_capacity_pounds,mileage_mpg,age,experience,average_speed_mph,avg_no_of_vehicles,distance,average_hours,route_description,origin_description,dest_description,accident,fuel_type,gender,driving_style,ratings,is_midnight,delay
51.5,8.25,0.0,70.25,6.0,1014.0,33.625,13.375,0.0,78.25,3.4583333333333335,1012.25,61.666666666666664,10.125,0.008333333333333333,61.708333333333336,5.541666666666667,1020.3333333333334,13,3000.0,25,52,16,54.78,1085.6666666666667,692.06,13.84,Partly cloudy,Blizzard,Sunny,1,diesel,male,conservative,7,0,0
64.0,6.0,0.0,52.75,6.0,1013.75,33.625,13.375,0.0,78.25,3.4583333333333335,1012.25,22.125,11.708333333333334,0.0,80.54166666666667,6.0,1019.7916666666666,13,15000.0,25,43,6,38.15,1085.6666666666667,319.51,6.39,Sunny,Blizzard,Sunny,1,diesel,female,conservative,8,0,0
56.5,6.5,0.0,50.5,6.0,1017.5,33.625,13.375,0.0,78.25,3.4583333333333335,1012.25,31.333333333333332,11.583333333333334,0.025000000000000005,92.16666666666667,2.0833333333333335,1004.5833333333334,9,15000.0,24,57,25,48.75,1094.0,278.64,5.57,Clear,Blizzard,Blizzard,1,diesel,male,conservative,7,0,0
37.0,7.75,0.0,93.0,6.0,1003.5,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,25.458333333333332,14.833333333333334,0.016666666666666666,88.95833333333333,1.375,1010.7083333333334,9,6000.0,17,49,7,60.9,1348.3333333333333,914.29,18.29,Cloudy,Ice pellets,Blizzard,1,gas,male,proactive,2,1,1
35.5,10.5,0.0,65.0,6.0,1008.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,35.458333333333336,13.875,0.016666666666666666,88.79166666666667,2.9166666666666665,1007.4583333333334,10,15000.0,16,59,16,48.42,1340.0,645.31,12.91,Clear,Ice pellets,Overcast,1,gas,male,conservative,6,0,0
37.5,6.0,0.0,80.0,3.5,1011.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,27.208333333333332,13.875,0.012500000000000002,89.83333333333333,0.5,1009.0416666666666,11,6000.0,25,46,13,61.2,1340.0,882.21,17.64,Mist,Ice pellets,Blizzard,1,diesel,male,proactive,6,1,1
53.25,2.5,0.0,79.5,4.75,1014.5,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,29.666666666666668,12.916666666666666,0.03333333333333333,86.45833333333333,3.75,1013.0416666666666,15,6000.0,20,55,14,58.28,1331.6666666666667,267.04,5.34,Mist,Ice pellets,Blizzard,0,gas,male,proactive,6,0,0
39.0,11.5,0.0,55.25,6.0,1016.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,39.0,10.708333333333334,0.05000000000000001,91.45833333333333,3.0416666666666665,1005.8333333333334,7,10000.0,22,44,7,62.2,1348.3333333333333,477.91,9.56,Sunny,Ice pellets,Moderate rain,1,diesel,male,proactive,8,0,0
35.25,15.5,0.05,81.25,3.25,1013.5,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,31.125,10.625,0.0375,74.33333333333333,4.041666666666667,1022.75,8,6000.0,17,39,6,43.55,1348.3333333333333,33.84,0.68,Blizzard,Ice pellets,Heavy snow,1,gas,male,conservative,8,0,0
37.0,10.75,0.0,80.25,5.75,1019.75,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,30.375,10.5,0.0,71.79166666666667,5.416666666666667,1018.9583333333334,6,6000.0,21,41,4,57.43,1331.6666666666667,1098.55,21.97,Clear,Ice pellets,Sunny,0,gas,male,proactive,8,1,1
51.5,6.25,0.0,52.0,6.0,1022.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,22.583333333333332,11.833333333333334,0.03333333333333333,94.04166666666667,1.625,1008.5416666666666,10,4000.0,27,44,12,60.14,1331.6666666666667,844.17,16.88,Clear,Ice pellets,Heavy snow,0,diesel,male,proactive,8,1,0
63.0,5.0,0.0,55.75,3.0,1012.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,24.0,8.541666666666666,0.012500000000000002,92.75,2.8333333333333335,1010.5416666666666,11,6000.0,18,48,23,63.37,1340.0,934.77,18.7,Clear,Ice pellets,Overcast,1,Unknown,male,proactive,4,1,1
40.75,8.75,0.0,71.0,5.25,1008.75,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,33.625,13.375,0.0,78.25,3.4583333333333335,1012.25,14,10000.0,22,47,14,60.89,1331.6666666666667,884.58,17.69,Clear,Ice pellets,Blizzard,0,diesel,male,proactive,4,1,1
50.0,8.25,0.0,77.0,6.0,1022.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,9,15000.0,28,32,6,56.84,1331.6666666666667,479.11,9.58,Light rain,Ice pellets,Moderate rain,0,diesel,male,conservative,8,0,0
66.0,5.75,0.0,87.0,4.0,1017.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,28.375,13.666666666666666,0.0,84.58333333333333,2.5833333333333335,1010.625,4,15000.0,25,49,2,58.97,1348.3333333333333,882.49,17.65,Mist,Ice pellets,Overcast,1,diesel,male,proactive,2,1,1
52.5,3.25,0.0,89.25,6.0,1009.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,32.416666666666664,9.0,0.041666666666666664,78.0,4.458333333333333,1021.5,9,3000.0,25,49,5,46.17,1340.0,3.9,0.08,Clear,Ice pellets,Overcast,1,diesel,male,conservative,8,0,0
58.0,10.5,0.0,74.0,6.0,1010.5,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,32.916666666666664,5.375,0.03333333333333333,94.625,3.3333333333333335,1012.9166666666666,8,3000.0,23,51,16,49.7,1348.3333333333333,281.21,5.62,Light rain shower,Ice pellets,Moderate rain,1,diesel,male,conservative,6,0,1
58.5,5.75,0.0,67.75,6.0,1022.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,55.354166666666664,6.0,0.012500000000000002,82.22916666666667,4.583333333333333,1013.75,9,20000.0,20,44,9,52.1,1331.6666666666667,431.05,8.62,Clear,Ice pellets,Patchy rain possible,0,gas,male,conservative,4,0,1
52.5,9.0,0.0,83.75,4.5,1024.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,28.708333333333332,9.0,0.025000000000000005,72.54166666666667,4.916666666666667,1026.25,11,10000.0,22,47,8,55.09,1340.0,157.85,3.16,Clear,Ice pellets,Overcast,1,gas,Unknown,conservative,4,0,0
56.0,7.75,0.0,89.0,5.5,1019.5,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,10.875,11.416666666666666,0.0,92.625,3.0833333333333335,1020.8333333333334,8,10000.0,23,42,18,44.79,1356.6666666666667,1189.15,23.78,Clear,Ice pellets,Heavy snow,1,diesel,male,conservative,8,1,1
55.5,7.5,0.0,91.0,6.0,1017.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,30.5,10.875,0.0,80.29166666666667,3.25,1012.5416666666666,7,15000.0,25,45,7,44.82,1348.3333333333333,906.44,18.13,Clear,Ice pellets,Blizzard,1,diesel,male,conservative,3,1,1
56.5,8.0,0.0,92.0,3.75,1020.5,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,28.75,14.666666666666666,0.004166666666666667,90.70833333333333,1.875,1006.875,9,20000.0,25,50,6,60.17,1348.3333333333333,806.87,16.14,Clear,Ice pellets,Blizzard,1,diesel,male,proactive,8,1,0
56.5,10.75,0.0,74.5,6.0,1021.75,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,22.291666666666668,9.041666666666666,0.025000000000000005,64.33333333333333,4.083333333333333,1026.4583333333333,10,3000.0,22,49,2,47.86,1331.6666666666667,156.5,3.13,Partly cloudy,Ice pellets,Heavy snow,0,diesel,male,conservative,2,0,0
68.0,9.0,0.0,74.75,6.0,1015.75,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,37.25,7.791666666666667,0.020833333333333332,93.375,4.5,1017.4583333333334,11,4000.0,25,44,16,39.32,1356.6666666666667,204.34,4.09,Partly cloudy,Ice pellets,Light rain,1,diesel,male,conservative,4,0,0
57.5,5.25,0.0,75.75,4.75,1010.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,30.833333333333332,6.375,0.04583333333333334,94.70833333333333,2.2916666666666665,1014.4583333333334,6,4000.0,23,44,10,52.44,1331.6666666666667,206.83,4.14,Patchy light drizzle,Ice pellets,Heavy snow,0,diesel,male,conservative,8,0,0
67.0,6.0,0.0,59.25,6.0,1023.25,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,48.541666666666664,8.541666666666666,0.0,95.5,4.125,1016.125,8,6000.0,21,54,18,42.25,1331.6666666666667,286.8,5.74,Clear,Ice pellets,Light drizzle,0,diesel,male,conservative,7,0,0
60.5,6.75,0.0,68.75,6.0,1020.75,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,28.041666666666668,12.708333333333334,0.004166666666666667,93.0,3.7083333333333335,1004.0833333333334,14,15000.0,18,55,19,41.22,1340.0,622.23,12.44,Clear,Ice pellets,Overcast,1,gas,male,conservative,7,0,0
72.75,8.0,0.0,81.75,6.0,1017.75,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,29.916666666666668,13.0,0.008333333333333333,82.08333333333333,1.0416666666666667,1010.625,9,3000.0,18,49,0,59.49,1348.3333333333333,864.31,17.29,Clear,Ice pellets,Blizzard,1,gas,male,proactive,7,1,1
47.5,5.25,0.0,73.5,3.5,1018.75,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,55.708333333333336,8.916666666666666,0.049999999999999996,83.75,4.708333333333333,1014.9583333333334,9,4000.0,18,55,24,54.19,1340.0,955.69,19.11,Clear,Ice pellets,Heavy rain,1,gas,female,conservative,9,1,1
63.5,5.0,0.0,88.5,6.0,1022.0,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,23.333333333333332,11.041666666666666,0.03333333333333333,92.83333333333333,0.75,1009.6666666666666,13,3000.0,17,46,13,31.63,1331.6666666666667,913.89,18.28,Patchy rain possible,Ice pellets,Heavy snow,0,gas,male,conservative,6,1,1
62.0,5.5,0.0,74.25,6.0,1021.75,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,37.0,13.875,0.020833333333333332,91.54166666666667,3.6666666666666665,1005.625,11,20000.0,22,45,2,57.65,1348.3333333333333,522.76,10.46,Clear,Ice pellets,Light rain,1,diesel,male,proactive,2,0,1
59.5,8.75,0.025,90.5,5.5,1019.25,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,22.125,11.708333333333334,0.0,80.54166666666667,6.0,1019.7916666666666,7,3000.0,26,41,8,60.01,1340.0,1144.89,22.9,Light rain,Ice pellets,Sunny,1,diesel,Unknown,proactive,4,1,1
60.0,6.5,0.0,51.25,6.0,1019.25,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,31.333333333333332,11.583333333333334,0.025000000000000005,92.16666666666667,2.0833333333333335,1004.5833333333334,11,6000.0,20,52,18,49.54,1340.0,674.53,13.49,Partly cloudy,Ice pellets,Blizzard,1,gas,male,conservative,9,0,0
22.0,8.75,0.0,86.75,6.0,1023.75,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,25.458333333333332,14.833333333333334,0.016666666666666666,88.95833333333333,1.375,1010.7083333333334,8,15000.0,23,48,-2,58.26,1161.4166666666667,440.71,8.81,Clear,Moderate rain,Blizzard,1,diesel,male,proactive,2,0,0
40.75,7.25,0.0,59.5,5.5,1011.25,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,35.458333333333336,13.875,0.016666666666666666,88.79166666666667,2.9166666666666665,1007.4583333333334,9,6000.0,26,48,0,60.18,1178.0833333333333,174.94,3.5,Light snow,Moderate rain,Overcast,1,diesel,male,proactive,4,0,0
50.0,7.0,0.0,79.25,6.0,1007.25,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,27.208333333333332,13.875,0.012500000000000002,89.83333333333333,0.5,1009.0416666666666,10,6000.0,16,47,9,61.06,1153.0833333333333,406.64,8.13,Clear,Moderate rain,Blizzard,0,gas,male,proactive,8,0,0
58.25,5.5,0.0,81.5,6.0,1009.25,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,29.666666666666668,12.916666666666666,0.03333333333333333,86.45833333333333,3.75,1013.0416666666666,10,4000.0,21,41,10,62.65,1161.4166666666667,296.62,5.93,Clear,Moderate rain,Blizzard,1,diesel,male,proactive,7,0,0
46.75,14.0,0.0,62.25,6.0,1015.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,26.208333333333332,7.708333333333333,0.0,42.0,6.0,1023.25,7,6000.0,25,55,25,61.93,1161.4166666666667,1158.38,23.17,Clear,Moderate rain,Sunny,1,diesel,male,proactive,7,1,1
49.25,9.0,0.0,74.5,6.0,1024.25,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,38.958333333333336,12.666666666666666,0.0,56.708333333333336,6.0,1021.5,11,15000.0,25,53,20,47.15,1161.4166666666667,791.08,15.82,Clear,Moderate rain,Sunny,1,diesel,male,conservative,7,0,1
46.5,7.0,0.0,48.0,6.0,1023.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,39.0,10.708333333333334,0.05000000000000001,91.45833333333333,3.0416666666666665,1005.8333333333334,12,10000.0,23,45,9,62.16,1153.0833333333333,35.67,0.71,Clear,Moderate rain,Moderate rain,0,diesel,male,proactive,7,0,1
39.25,5.5,0.0,71.5,5.5,1026.75,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,31.125,10.625,0.0375,74.33333333333333,4.041666666666667,1022.75,8,4000.0,19,50,12,59.6,1161.4166666666667,502.51,10.05,Clear,Moderate rain,Heavy snow,1,gas,male,proactive,5,0,0
47.5,6.75,0.0,79.75,6.0,1021.75,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,30.375,10.5,0.0,71.79166666666667,5.416666666666667,1018.9583333333334,4,4000.0,17,58,20,61.25,1161.4166666666667,620.47,12.41,Clear,Moderate rain,Sunny,1,gas,male,proactive,9,0,1
53.5,3.25,0.09999999999999999,57.5,4.5,1013.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,22.583333333333332,11.833333333333334,0.03333333333333333,94.04166666666667,1.625,1008.5416666666666,9,6000.0,24,49,14,64.97,1169.75,420.08,8.4,Clear,Moderate rain,Heavy snow,1,diesel,male,Unknown,8,0,0
67.0,7.0,0.0,57.5,3.5,1009.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,24.0,8.541666666666666,0.012500000000000002,92.75,2.8333333333333335,1010.5416666666666,8,15000.0,17,46,6,61.59,1161.4166666666667,494.1,9.88,Clear,Moderate rain,Overcast,1,gas,male,proactive,8,0,0
50.75,5.25,0.0,72.25,6.0,1017.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,33.625,13.375,0.0,78.25,3.4583333333333335,1012.25,11,6000.0,25,56,30,60.29,1161.4166666666667,414.1,8.28,Clear,Moderate rain,Blizzard,1,diesel,male,proactive,9,0,0
50.0,8.25,0.0,77.0,6.0,1022.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,32.291666666666664,11.0,0.041666666666666664,77.66666666666667,4.291666666666667,1021.5833333333334,9,3000.0,22,47,10,56.53,1186.4166666666667,479.11,9.58,Light rain,Moderate rain,Ice pellets,1,diesel,male,proactive,4,0,0
54.5,13.75,0.0,69.0,6.0,1010.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,28.375,13.666666666666666,0.0,84.58333333333333,2.5833333333333335,1010.625,10,3000.0,24,58,21,52.25,1178.0833333333333,403.41,8.07,Light sleet showers,Moderate rain,Overcast,1,diesel,male,conservative,9,0,1
46.75,11.5,0.0,71.0,6.0,1014.25,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,32.416666666666664,9.0,0.041666666666666664,78.0,4.458333333333333,1021.5,12,15000.0,25,48,8,60.75,1153.0833333333333,475.27,9.51,Overcast,Moderate rain,Overcast,0,diesel,male,proactive,7,0,0
57.5,7.0,0.0,51.25,6.0,1020.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,32.916666666666664,5.375,0.03333333333333333,94.625,3.3333333333333335,1012.9166666666666,8,15000.0,14,50,6,59.91,1186.4166666666667,235.01,4.7,Sunny,Moderate rain,Moderate rain,1,gas,male,proactive,7,0,0
57.75,5.75,0.0,55.5,6.0,1020.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,59.833333333333336,8.75,0.0,62.5,5.333333333333333,1020.875,10,6000.0,25,47,6,57.38,1161.4166666666667,1040.66,20.81,Sunny,Moderate rain,Sunny,1,diesel,male,proactive,8,1,1
57.0,8.75,0.07500000000000001,83.5,4.25,1008.75,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,55.354166666666664,6.0,0.012500000000000002,82.22916666666667,4.583333333333333,1013.75,11,4000.0,17,52,21,58.72,1153.0833333333333,380.84,7.62,Heavy rain,Moderate rain,Patchy rain possible,0,gas,male,proactive,8,0,0
48.0,6.5,0.0,85.75,4.0,1014.5,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,28.708333333333332,9.0,0.025000000000000005,72.54166666666667,4.916666666666667,1026.25,10,6000.0,22,50,0,59.29,1161.4166666666667,622.76,12.46,Clear,Moderate rain,Overcast,1,diesel,male,proactive,2,0,0
57.75,4.75,0.0,75.5,5.5,1017.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,42.958333333333336,12.208333333333334,0.0,53.791666666666664,6.0,1022.2083333333334,8,4000.0,22,44,1,45.86,1178.0833333333333,864.03,17.28,Clear,Moderate rain,Sunny,1,diesel,male,conservative,2,1,1
48.0,2.75,0.0,82.5,5.25,1016.5,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,10.875,11.416666666666666,0.0,92.625,3.0833333333333335,1020.8333333333334,9,6000.0,23,45,10,57.74,1169.75,754.57,15.09,Clear,Moderate rain,Heavy snow,1,diesel,male,proactive,8,0,0
62.5,7.5,0.025,83.5,5.5,1013.5,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,30.5,10.875,0.0,80.29166666666667,3.25,1012.5416666666666,9,20000.0,18,45,10,44.95,1186.4166666666667,429.54,8.59,Clear,Moderate rain,Blizzard,1,gas,male,conservative,2,0,0
67.0,8.25,0.07500000000000001,72.5,4.25,1012.25,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,28.75,14.666666666666666,0.004166666666666667,90.70833333333333,1.875,1006.875,9,4000.0,26,43,7,61.58,1153.0833333333333,333.35,6.67,Sunny,Moderate rain,Blizzard,0,diesel,male,proactive,2,0,0
65.25,5.0,0.0,67.75,6.0,1015.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,22.291666666666668,9.041666666666666,0.025000000000000005,64.33333333333333,4.083333333333333,1026.4583333333333,10,6000.0,16,46,9,59.54,1178.0833333333333,595.88,11.92,Patchy light rain with thunder,Moderate rain,Heavy snow,1,Unknown,male,proactive,2,0,0
62.5,10.75,0.0,72.5,6.0,1016.75,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,37.25,7.791666666666667,0.020833333333333332,93.375,4.5,1017.4583333333334,11,10000.0,23,49,8,61.12,1153.0833333333333,350.41,7.01,Light rain shower,Moderate rain,Light rain,0,diesel,male,proactive,3,0,0
56.5,10.5,0.0,81.5,6.0,1017.25,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,30.833333333333332,6.375,0.04583333333333334,94.70833333333333,2.2916666666666665,1014.4583333333334,9,10000.0,19,46,4,48.62,1161.4166666666667,272.56,5.45,Patchy rain possible,Moderate rain,Heavy snow,1,gas,male,conservative,3,0,1
63.75,7.5,0.025,81.25,5.0,1015.0,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,48.541666666666664,8.541666666666666,0.0,95.5,4.125,1016.125,11,3000.0,14,43,10,54.95,1153.0833333333333,472.99,9.46,Moderate or heavy rain shower,Moderate rain,Light drizzle,0,gas,male,proactive,3,0,1
67.5,5.25,0.0,65.25,5.5,1013.5,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,28.041666666666668,12.708333333333334,0.004166666666666667,93.0,3.7083333333333335,1004.0833333333334,10,4000.0,16,46,-3,64.51,1161.4166666666667,196.2,3.92,Partly cloudy,Moderate rain,Overcast,1,gas,male,proactive,8,0,0
71.75,9.75,0.025,88.0,5.0,1013.75,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,29.916666666666668,13.0,0.008333333333333333,82.08333333333333,1.0416666666666667,1010.625,9,6000.0,18,52,22,58.99,1153.0833333333333,385.22,7.7,Light rain shower,Moderate rain,Blizzard,0,gas,male,proactive,7,0,0
50.5,9.0,0.0,71.0,3.25,1016.75,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,55.708333333333336,8.916666666666666,0.049999999999999996,83.75,4.708333333333333,1014.9583333333334,4,4000.0,16,48,2,58.58,1169.75,594.98,11.9,Fog,Moderate rain,Heavy rain,1,gas,female,proactive,8,0,0
54.5,16.0,0.0,91.5,4.5,1013.25,36.708333333333336,13.416666666666666,0.03333333333333333,92.625,3.25,1005.2916666666666,23.333333333333332,11.041666666666666,0.03333333333333333,92.83333333333333,0.75,1009.6666666666666,12,3000.0,25,48,14,59.18,1161.4166666666667,471.42,9.43,Light drizzle,Moderate rain,Heavy snow,1,diesel,male,proactive,4,0,1
